id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
2688,0.400177,tcp,http,FIN,12,22,876,22808,82.463509,62,252,16052.89648,435247.4063,2,9,36.379726,16.814762,2175.48738,1607.271985,255,1334812862,862055347,255,0.104089,0.046361,0.057728,73,1037,1,10709,2,1,1,2,1,1,0,0,1,5,1,0,Exploits
2689,0.000005,wb-expak,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,4,0,0,0,19,3,0,DoS
2690,0.292282,tcp,http,FIN,12,8,1998,1056,65.005717,254,252,50143.35547,25290.64453,3,2,25.350272,38.192715,1344.355957,52.754156,255,2828763518,3872313343,255,0.089366,0.024927,0.064439,167,132,1,109,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2691,0.340732,tcp,http,FIN,10,8,842,1670,49.892583,254,252,17796.97852,34326.09766,2,2,37.859111,41.314715,1873.569022,59.201719,255,1662547502,1893834589,255,0.081875,0.050825,0.03105,84,209,1,430,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2692,0.275326,tcp,smtp,FIN,10,8,596,560,61.744983,254,252,15603.32031,14237.66699,2,2,28.597,37.386715,1713.554101,49.607785,255,3504818063,3550435302,255,0.030817,0.01361,0.017207,60,70,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
2693,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,DoS
2694,2.395222,tcp,smtp,FIN,146,40,170017,2726,77.237101,62,252,563966.125,8877.673828,70,8,16.518772,59.63359,1631.040889,71.04625,255,2866936582,4013799094,255,0.067056,0.044173,0.022883,1165,68,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2695,0.643116,tcp,-,FIN,10,8,564,354,26.433801,254,252,6319.233398,3856.225098,2,1,70.794556,90.873859,5468.364937,141.912125,255,3086745151,4285558526,255,0.055439,0.006994,0.048445,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
2696,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,10,7,0,DoS
2697,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Exploits
2698,0.828548,tcp,http,FIN,12,8,3654,354,22.931683,254,252,32345.74219,2993.187988,3,1,75.242907,110.600289,4395.529019,197.494359,255,4052097344,2218946338,255,0.148484,0.054337,0.094147,305,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Fuzzers
2699,1.399869,tcp,smtp,FIN,40,22,32272,1918,43.575507,62,252,179822.5469,10463.83691,17,8,35.893153,64.802809,2627.599258,88.498492,255,3511868698,2845253955,255,0.074656,0.039001,0.035655,807,87,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits
2700,0.223876,tcp,http,FIN,10,6,898,268,67.001376,254,252,28908.85938,8004.431152,2,1,24.875111,43.495398,1194.289997,66.01,255,310735328,3501081046,255,0.051875,0.005584,0.046291,90,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2701,0.000005,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,10,7,0,DoS
2702,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Exploits
2703,0.569113,tcp,-,FIN,16,12,912,694,47.442247,254,252,12018.70215,8954.285156,5,4,37.345998,49.782,2031.920777,66.864641,255,760002949,2261520189,255,0.039262,0.021501,0.017761,57,58,0,0,8,1,1,1,1,7,0,0,0,1,7,0,Fuzzers
2704,0.667989,tcp,http,FIN,10,10,848,5066,28.443581,62,252,9149.850586,54611.67578,2,3,74.11,67.039222,4158.61092,5218.726816,255,1121433612,2771453953,255,0.131657,0.064632,0.067025,85,507,1,2068,1,1,1,1,1,1,0,0,1,3,1,0,Exploits
2705,0.000005,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,10,7,0,Exploits
2706,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Exploits
2707,0.895202,tcp,ftp,FIN,22,22,1166,1664,48.033853,62,252,9946.358398,14200.14746,7,9,42.628665,41.800382,2567.358577,3463.716359,255,1806651514,255863153,255,0.059374,0.009742,0.049632,53,76,0,0,1,1,4,1,1,2,1,1,0,2,1,0,Exploits
2708,1.438787,tcp,-,FIN,18,18,1010,2284,24.326047,62,252,5304.468262,11998.99609,6,7,84.634529,78.496883,4761.479815,119.515375,255,929871539,3181231049,255,0.113336,0.063256,0.05008,56,127,0,0,2,1,2,1,1,1,0,0,0,1,2,0,Exploits
2709,0.000005,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,10,7,0,Exploits
2710,1.032325,tcp,-,FIN,10,8,564,354,16.467682,254,252,3936.744629,2402.344238,2,1,112.392778,125.320711,6928.841805,192.465609,255,452625104,2363424753,255,0.243507,0.155077,0.08843,56,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
2711,0.503223,tcp,ftp-data,FIN,8,8,364,998,29.807858,62,252,5071.310547,13894.43652,1,2,71.889,63.00257,4726.917381,142.984953,255,3373588306,948774129,255,0.110784,0.058428,0.052356,46,125,0,0,1,1,4,1,1,2,0,0,0,2,1,0,Exploits
2712,0.000008,vmtp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,1,1,4,0,0,0,2,3,0,Exploits
2713,1.453837,tcp,pop3,FIN,26,60,1224,57354,58.465975,62,252,6476.654297,310345.6563,7,28,58.153481,23.482898,2916.012774,1860.014187,255,1856010544,1839287318,255,0.09238,0.067612,0.024768,47,956,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS
2714,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Fuzzers
2715,0.644592,tcp,-,FIN,16,12,912,694,41.886962,254,252,10611.36328,7905.776367,5,4,41.965402,56.10809,2699.723542,80.300625,255,2628218714,2090555483,255,0.060232,0.027399,0.032833,57,58,0,0,7,1,2,2,1,8,0,0,0,3,7,0,Fuzzers
2716,0.000003,udp,dns,INT,2,0,116,0,333333.3215,254,0,154666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
2717,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,Fuzzers
2718,0.000009,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
2719,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Reconnaissance
2720,0.000008,secure-vmtp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,DoS
2721,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,Exploits
2722,0.843218,tcp,smtp,FIN,64,26,59893,1954,105.548028,62,252,559361.875,17826.94336,29,8,13.384412,32.688039,1045.127567,41.022363,255,1598622176,1457985571,255,0.073563,0.025365,0.048198,936,75,0,0,2,1,1,1,1,2,0,0,0,3,2,0,Exploits
2723,0.000003,sctp,-,INT,2,0,78,0,333333.3215,254,0,104000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
2724,0.000006,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,DoS
2725,0.000008,secure-vmtp,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits
2726,0.556113,tcp,-,FIN,16,12,912,694,48.551283,254,252,12299.6582,9163.605469,5,4,36.186867,44.187816,1840.169004,53.625922,255,1530047666,966931075,255,0.085495,0.070038,0.015457,57,58,0,0,7,1,2,2,1,8,0,0,0,3,7,0,Fuzzers
2727,0.000003,sctp,-,INT,2,0,78,0,333333.3215,254,0,104000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
2728,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS
2729,0.000006,ttp,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,11,4,0,DoS
2730,0.000003,sctp,-,INT,2,0,78,0,333333.3215,254,0,104000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Exploits
2731,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS
2732,1.05988,tcp,-,FIN,14,10,774,556,21.70057,254,252,5427.029297,3781.560059,4,3,77.090382,108.212,3965.991938,131.101266,255,2605550734,2308000373,255,0.139214,0.085964,0.05325,55,56,0,0,1,1,3,1,1,1,0,0,0,1,1,0,Fuzzers
2733,0.000006,ttp,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,11,4,0,DoS
2734,0.518931,tcp,-,FIN,14,14,790,816,52.030042,254,252,11315.57031,11685.56152,4,5,39.91777,34.641231,2129.6202,1779.825726,255,1126041516,3060257888,255,0.085579,0.048665,0.036914,56,58,0,0,6,1,4,2,1,8,0,0,0,4,6,0,Fuzzers
2735,0.928226,tcp,-,FIN,10,8,564,354,18.314505,254,252,4378.244141,2671.763184,2,1,99.821111,126.23443,7511.673286,179.647547,255,3085386249,3958457604,255,0.085718,0.044576,0.041142,56,44,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
2736,0.000006,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,5,5,0,DoS
2737,0.000006,ttp,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,11,4,0,Exploits
2738,1.194853,tcp,smtp,FIN,20,20,1728,1406,32.64,62,252,10993.82129,8945.03418,7,8,62.887,59.316895,3404.389879,81.926469,255,2403690631,1112830676,255,0.09271,0.067116,0.025594,86,70,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS
2739,0.000007,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
2740,0.000006,vines,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,11,4,0,DoS
2741,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,DoS
2742,1.695467,tcp,ftp,FIN,22,22,1186,1652,25.361744,62,252,5346.019531,7441.017578,7,9,80.736525,77.342426,4234.795793,5103.482848,255,3539684571,4173969108,255,0.106882,0.052006,0.054876,54,75,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Exploits
2743,0.000008,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance
2744,0.000006,vines,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,11,4,0,DoS
2745,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,DoS
2746,1.695467,tcp,ftp,FIN,22,22,1186,1652,25.361744,62,252,5346.019531,7441.017578,7,9,80.736525,77.342426,4234.795793,5103.482848,255,3539684571,4173969108,255,0.106882,0.052006,0.054876,54,75,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Exploits
2747,0.830459,tcp,-,FIN,10,8,564,354,20.470607,254,252,4893.679199,2986.300293,2,1,92.131222,131.344,6407.183845,161.083125,255,2036494644,1891192530,255,0.114734,0.042393,0.072341,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
2748,0.75536,tcp,http,FIN,10,6,566,268,19.858081,254,252,5401.397949,2372.378662,2,1,78.413556,137.509,4278.603302,227.188219,255,9211949,222640966,255,0.149196,0.067812,0.081384,57,45,1,0,3,1,1,1,1,3,0,0,1,1,3,0,Fuzzers
2749,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,Exploits
2750,0.000006,vines,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,11,4,0,Exploits
2751,0.237511,tcp,http,FIN,10,6,470,268,63.154971,254,252,14247.76172,7544.914062,2,1,24.513333,44.155,1297.235373,72.695813,255,1713195643,4187651395,255,0.067251,0.016726,0.050525,47,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,DoS
2752,0.788972,tcp,http,FIN,12,10,1316,2334,26.616913,62,252,12238.70996,21303.66992,3,3,71.667635,82.966109,3904.672782,119.158281,255,3352956236,4000990374,255,0.102163,0.042272,0.059891,110,233,1,180,2,1,1,1,1,1,0,0,1,1,1,0,Exploits
2753,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,Fuzzers
2754,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,Exploits
2755,0.283345,tcp,http,FIN,12,6,4652,268,59.997527,254,252,120418.5625,6324.445312,3,1,23.886273,46.016602,1620.21284,75.782086,255,2266964083,2751884296,255,0.078676,0.053252,0.025424,388,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Exploits
2756,0.583023,tcp,-,FIN,12,8,702,438,32.588765,254,252,8836.701172,5269.088867,3,2,52.887728,74.034141,2745.118239,105.182203,255,1928741152,3482276637,255,0.11474,0.064777,0.049963,59,55,0,0,4,1,1,1,1,1,0,0,0,1,1,0,Exploits
2757,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,Analysis
2758,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,Exploits
2759,0.000009,udp,-,INT,2,0,98,0,111111.1072,254,0,43555556,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,DoS
2760,0.808647,tcp,http,FIN,10,6,924,268,18.549504,254,252,8231.033203,2216.047363,2,1,84.568,145.579594,4712.044019,235.401187,255,808254776,4065480276,255,0.134142,0.080745,0.053397,92,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance
2761,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,DoS
2762,0.309688,tcp,http,FIN,10,10,828,5750,61.35207,62,252,19271.00781,133682.9375,2,3,34.409778,32.107,1744.897222,2039.862149,255,3983644043,25650311,255,0.068606,0.020084,0.048522,83,575,1,2413,2,1,1,1,1,1,0,0,1,1,1,0,Exploits
2763,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,Exploits
2764,1.688217,tcp,smtp,FIN,50,24,41207,1950,43.240886,62,252,191364.0156,8856.680664,22,8,34.453408,70.165219,2373.540432,81.958227,255,4006452384,3682324978,255,0.123247,0.037895,0.085352,824,81,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits
2765,2.572658,tcp,-,FIN,10,8,564,354,6.607952,254,252,1579.689087,963.983521,2,1,285.850889,354.614,19281.27345,535.901438,255,2260083723,474312995,255,0.168967,0.089312,0.079655,56,44,0,0,1,1,2,1,1,1,0,0,0,1,4,0,Reconnaissance
2766,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,DoS
2767,0.422969,tcp,http,FIN,10,8,772,1032,40.19207,62,252,13145.1709,17079.26563,2,2,46.882444,54.788285,2411.464282,69.61582,255,254600418,3966493471,255,0.075169,0.03945,0.035719,77,129,1,105,1,1,1,1,1,1,0,0,1,1,1,0,DoS
2768,0.000003,nsfnet-igp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,1,1,4,0,0,0,2,4,0,Exploits
2769,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,DoS
2770,1.379388,tcp,ftp,FIN,22,22,1154,1652,31.173246,62,252,6391.240234,9146.084961,7,9,68.9694,64.761713,3784.580035,3707.024207,255,2506499057,3776045650,255,0.087268,0.018691,0.068577,52,75,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Exploits
2771,1.857104,tcp,pop3,FIN,22,20,1044,2768,22.077386,62,252,4294.859375,11329.46777,7,8,92.855202,94.014266,4681.31759,125.850336,255,4111632571,3823739249,255,0.105496,0.070675,0.034821,47,138,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2772,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,Exploits
2773,0.221768,tcp,http,FIN,10,8,856,1048,76.656684,62,252,27812.84766,33079.61328,2,2,24.640889,26.012143,1181.309311,38.520121,255,3367787338,1268836288,255,0.060178,0.0318,0.028378,86,131,1,109,1,1,1,1,1,1,0,0,1,1,1,0,Backdoor
2774,0.000003,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
2775,1.00704,tcp,http,FIN,10,8,894,354,16.881156,254,252,6394.979004,2462.662842,2,1,111.893333,127.28157,5782.534248,245.241906,255,4292718842,1847911976,255,0.243454,0.11541,0.128044,89,44,1,0,2,1,1,2,1,1,0,0,1,2,1,0,Reconnaissance
2776,0.274167,tcp,http,FIN,10,8,852,1864,62.006003,62,252,22380.51953,47591.42969,2,2,30.463,37.80157,1503.500096,55.010785,255,1091883747,593793477,255,0.05444,0.008923,0.045517,85,233,1,528,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
2777,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,Exploits
2778,0.283832,tcp,-,FIN,10,6,1326,268,52.848161,62,252,33653.71094,6313.59375,2,1,31.415333,49.202801,1520.545563,66.078344,255,3468967305,3153008744,255,0.088438,0.037817,0.050621,133,45,0,0,7,1,1,1,1,1,0,0,0,3,1,0,DoS
2779,0.000003,eigrp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Fuzzers
2780,1.290304,tcp,smtp,FIN,26,20,8067,1684,34.875504,62,252,48094.09375,9920.143555,10,8,51.612161,61.592949,2906.308599,82.775844,255,2031528970,2441787298,255,0.177167,0.099263,0.077904,310,84,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits
2781,0.187952,tcp,http,FIN,10,6,1134,268,79.807612,254,252,43457.90625,9534.349609,2,1,19.274,36.134398,1036.394747,61.898555,255,76694840,4262116708,255,0.052386,0.007273,0.045113,113,45,1,0,1,1,1,1,1,2,0,0,1,1,1,0,Exploits
2782,0.000003,eigrp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Reconnaissance
2783,0.662977,tcp,-,FIN,10,8,564,354,25.641916,254,252,6129.92627,3740.703125,2,1,72.742111,93.33143,5690.234054,141.185906,255,1130769821,1533116550,255,0.05553,0.009649,0.045881,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
2784,0.247985,tcp,http,FIN,10,6,836,268,60.487528,254,252,24291.79102,7226.243164,2,1,27.553889,44.696398,1341.238189,66.610664,255,170319119,929469702,255,0.048177,0.023865,0.024312,84,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
2785,0.709085,tcp,-,FIN,18,28,1028,16780,63.462068,62,252,10954.96289,182556.3906,6,12,41.710882,25.473,2152.714649,1785.51333,255,2308893296,355942917,255,0.04697,0.01732,0.02965,57,599,0,0,6,1,1,1,1,1,0,0,0,1,1,0,Exploits
2786,0.237983,tcp,-,FIN,10,6,1490,268,63.029711,254,252,45078.84766,7529.949707,2,1,26.442556,45.517199,1261.188897,69.01925,255,3230617250,3235058402,255,0.059771,0.009707,0.050064,149,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
2787,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Fuzzers
2788,0.000003,eigrp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS
2789,0.178457,tcp,-,FIN,10,6,1418,268,84.053859,254,252,57246.28125,10041.63477,2,1,19.828556,32.940199,1024.402088,63.516582,255,1550462987,3317276503,255,0.054848,0.00816,0.046688,142,45,0,0,6,1,5,1,1,5,0,0,0,5,5,0,Exploits
2790,0.27446,tcp,http,FIN,10,8,856,1372,61.939812,62,252,22473.2207,35006.92578,2,2,30.495556,36.47143,1504.939704,51.59909,255,833366263,201400842,255,0.065055,0.018449,0.046606,86,172,1,289,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2791,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Analysis
2792,0.000003,eigrp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS
2793,0.181463,tcp,http,FIN,10,6,774,268,82.661478,254,252,30728.02734,9875.291016,2,1,18.421333,34.882398,988.16161,59.145906,255,3747750427,2630156214,255,0.051329,0.007042,0.044287,77,45,1,0,1,1,1,1,1,1,0,0,4,1,1,0,Exploits
2794,0.000008,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Analysis
2795,0.000003,tcf,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Fuzzers
2796,0.234717,tcp,http,FIN,10,8,948,1680,72.427648,62,252,29107.39453,50102.89063,2,2,26.079667,31.161857,1396.055042,55.399594,255,3844832416,3076969918,255,0.057413,0.009033,0.04838,95,210,1,433,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
2797,0.000015,udp,dhcp,INT,2,0,144,0,66666.66835,254,0,38400000,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,72,0,0,0,1,2,2,2,2,2,0,0,0,2,1,0,Exploits
2798,0.000003,tcf,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Reconnaissance
2799,0.583687,tcp,http,FIN,10,6,566,268,25.698705,254,252,6990.047852,3070.138672,2,1,61.144,93.622398,3330.98013,146.704094,255,681312921,2529653572,255,0.253319,0.115567,0.137752,57,45,1,0,3,1,1,1,1,3,0,0,1,1,3,0,Fuzzers
